,control number,personal name,personal relationship
2190,9927486860101488,de La Guesle,dte
2191,9927568640101488,Felicianus,clb
2192,9927684140101488,Estourneau,clb
2193,9927687030101488,Gregory,dte
2194,9927687830101488,Rumetius,clb
2195,9927707230101488,Lazius,edt
2196,9927875940101488,Sichardus,clb
2197,9927881180101488,Hippolytus Romanus,aut
2198,9928096220101488,Fremy,edt
2199,9928103450101488,Curterius,trl
2200,9928378970101488,Périon,edt
2201,9928417130101488,Gulonius,trl
2202,9928433740101488,Sokolowski,aut
2203,9928459900101488,Nicephorus Constantinopolitanus,aut
2204,9928565840101488,Iuvencus,aut
2205,9928573310101488,Victor Vitensis,aut
2206,9928621960101488,Rueus,aut
2207,9928643810101488,Fournier,edt
2208,9928760250101488,Laurimanus,edt
2209,9928989640101488,François,dte
2210,9929073450101488,Manutius,oth
2211,9929102160101488,de Sainte-Marthe,ctb
2212,9929103640101488,Zetzner,edt
2213,9929709900101488,Obrizius,aut
2214,9929723090101488,Laurentius Surius,ctb
2215,9929727720101488,Snickius,dte
2216,9929759700101488,Sturmius,aut
2217,9931145760101488,Bomgartner,dte
2218,9931158880101488,Beleurius,dte
2219,9932366400101488,de Guellis,eul
2220,9932388760101488,Rokycana,ctb
2221,9932404460101488,Romberch,ctb
2222,9932404630101488,Fisher,aut
2223,9992300312801488,Witzel,ctb
2224,9992500608701488,Amerbach,ann
2225,994113460101488,Ferrerio,dte
2226,995090460101488,Syngelus,aut
2227,997604310101488,Lipsius,aut
2228,997840180101488,Traversari,trl
2229,998191130101488,Pyrrhus,ctb
2230,998435790101488,Plutarchus Chaeronensis,aut
2231,999294430101488,Lipsius,aut
2232,9910668760101488,Miraeus,edt
2233,9910669530101488,Socrates,aut
2234,9911103180101488,Gazet,oth
2235,9911133210101488,Gregorius,aut
2236,9911793110101488,Barclay,ctb
2237,9911800260101488,Terentius Afer,aut
2238,9911865340101488,Jansenius,aut
2239,9992133457501488,Vinet,edt
2240,9992221166601488,Pennetier,aut
2241,9913312620101488,Hesychius Hierosolymitanus.,aut
2242,9913391030101488,Logus,eul
2243,9915208790101488,Hall,aut
2244,9916067400101488,Dorange,eul
2245,9918112670101488,Vives,oth
2246,9919258280101488,Harlemius,ctb
2247,9919424020101488,Theophilus Antecessor,aut
2248,9919513150101488,de Noailles,dte
2249,9919668830101488,Eckius,aut
2250,9935346840101488,Carpenteius,eul
2251,9935350380101488,des Caurres,aut
2252,9935390190101488,Witzel,aut
2253,9935393210101488,Witzel,aut
2254,9935398840101488,Moynet,eul
2255,9935420070101488,Rinck,dte
2256,9935441820101488,Henrique de Portugal,dte
2257,9935460440101488,Meyerus,eul
2258,9936954320101488,Egenolf,dte
2259,9936967680101488,Cucalón,ctb
2260,9936983710101488,Mancinus,ctb
2261,9936984180101488,Lancelotti,aut
2262,9937217590101488,van Hoye,eul
2263,9937347140101488,Soranzo,ann
2264,9937361160101488,Verallo,dte
2265,9937383770101488,de Ronsard,eul
2266,9937415230101488,Schade,coi
2267,9937433800101488,de la Rochefoucauld,dte
2268,9937435970101488,Gollut,eul
2269,9937453700101488,Pascharius,eul
2270,9939412000101488,Raguyer,dte
2271,9939420260101488,Schneidewein,aut
2272,9939421270101488,de la Chesnaye,dte
2273,9939437100101488,Parisio,edt
2274,9939437690101488,Loseo,ctb
2275,9939437960101488,Loseo,ctb
2276,9939489870101488,Grynaeus,eul
2277,9939490480101488,Obrecht,eul
2278,9939496380101488,Latomus,ctb
2279,9939499320101488,Nizolius,aut
2280,9939499350101488,Nizolius,aut
2281,9939692170101488,Lipsius,ctb
2282,9939731250101488,Morel,edt
2283,9940104540101488,Gilbertus Hoilandiensis.,ctb
2284,9940137270101488,Caraccioli,dte
2285,9970179020101488,Politi,aut
2286,9972529390101488,von Schachten,dte
2287,9974381610101488,Hotman,eul
2288,9974396890101488,Lippomanus,aut
2289,9977107350101488,Nicasius,eul
2290,9977107520101488,Nicasius,eul
2291,9977139310101488,Ephraem Graecus.,aut
2292,9977376180101488,Dorat,eul
2293,9932455810101488,Riminaldi,aut
2294,9932495240101488,Galland,edt
2295,9932499090101488,Verius,ctb
2296,9932505580101488,Manutius,ann
2297,9932512660101488,Beda Venerabilis,aut
2298,9932516510101488,du Touret et de Rocque-Martine,eul
2299,9932542820101488,Richardot,dte
2300,9934807790101488,Goudet,ill
2301,9935205230101488,du Plessis-Mornay,pub
2302,9935238730101488,Laing,aut
2303,9988210630101488,Moronius,dte
2304,9990920300101488,Hyginus,aut
2305,9991163790101488,Salviati,dte
2306,9921345450101488,Epo,edt
2307,9921530810101488,de la Noue,pub
2308,9922709760101488,Vives,aut
2309,9923671760101488,Petrus Labadensis,dte
2310,9923674840101488,Hoverius,dte
2311,9923713070101488,Mercier,clb
2312,9924541000101488,Morellius,edt
2313,9924794890101488,Montanus,edt
2314,9924932210101488,Hervetus,edt
2315,9926757540101488,Gryphius,clb
2316,9926840960101488,Scaliger,aut
2317,9927165270101488,De Lys,clb
2318,9927486860101488,de Thou,dte
2319,9927568640101488,Zucharenus,clb
2320,9927684140101488,Genebrardus,aut
2321,9927687830101488,Sauarius,dte
2322,9927881180101488,Justinus Martyr,aut
2323,9928417130101488,Lemouix,clb
2324,9928459900101488,Redinger,dte
2325,9928621960101488,Vallés,aut
2326,9928643810101488,Jordanes,aut
2327,9929073450101488,Schegk,oth
2328,9929102160101488,Glauburg,ctb
2329,9929709900101488,Sarrazin,dte
2330,9929727720101488,Torrentinus,dte
2331,9929759700101488,von Solms,add
2332,9931145760101488,Melanchthon,aut
2333,9932366400101488,Dorat,eul
2334,9992500608701488,Maturanzio,ann
2335,994113460101488,Loseo,edt
2336,997604310101488,Modius,ctb
2337,999294430101488,van Ravelingen,ctb
2338,9910669530101488,Sozomenus.,aut
2339,9911133210101488,Gregory,pat
2340,9911793110101488,de Thou,oth
2341,9911865340101488,Matthaeus a Castro,edt
2342,9913312620101488,Picot,trl
2343,9915208790101488,Sarrazin,dte
2344,9916067400101488,Giovio,ctb
2345,9919258280101488,Molanus,apb
2346,9919424020101488,Tribonianus,aut
2347,9919668830101488,Politi,aut
2348,9935346840101488,Estius,eul
2349,9935350380101488,Dorat,eul
2350,9935398840101488,Pasquier,eul
2351,9935460440101488,Moschus,eul
2352,9936967680101488,da Landriano,ctb
2353,9936983710101488,Mellonus,eul
2354,9936984180101488,Mancinus,ctb
2355,9937383770101488,Dorat,ctb
2356,9937433800101488,de Saint-Julien,aut
2357,9937435970101488,Gollut,eul
2358,9937453700101488,Choart de Buzenval,eul
2359,9939420260101488,van Brederode,ann
2360,9939421270101488,Duchâtel,dte
2361,9939489870101488,Nizolius,aow
2362,9939490480101488,von Kettenheim,dte
2363,9939496380101488,Oporinus,ctb
2364,9939692170101488,Passerat,eul
2365,9939731250101488,Plutarchus Chaeronensis,aut
2366,9940104540101488,Mauroy,eul
2367,9940137270101488,Aquevive Carraciolo,dte
2368,9970179020101488,Richardus de Sancto Victore.,aut
2369,9974381610101488,Syllas,eul
2370,9974396890101488,Marchant,com
2371,9977139310101488,Feuardent,edt
2372,9977376180101488,du Monin,eul
2373,9932495240101488,Hyginus,aut
2374,9932505580101488,Vettori,ann
2375,9932512660101488,Cassiodorus,aut
2376,9932516510101488,Goulart,ann
2377,9932542820101488,White,aut
2378,9935205230101488,Karnkowski,dte
2379,9935238730101488,Mary,dte
2380,9988210630101488,Navagero,dte
2381,9990920300101488,Palaephatus Mythographus,aut
2382,9921530810101488,du Plessis-Mornay,pub
2383,9924541000101488,Pamelius,edt
2384,9924932210101488,Joannes Lodoicus Tiletanus.,dte
2385,9926757540101488,Ricci,clb
2386,9926840960101488,Schede Melissus,clb
2387,9927165270101488,d'Esne de Betencourt,clb
2388,9927486860101488,Gulonius,clb
2389,9927684140101488,Salomon ben Isaac,aut
2390,9929073450101488,Van Leeuwen,dte
2391,9929102160101488,Hubert,ctb
2392,9931145760101488,Vives,aut
2393,9992500608701488,Calcagnini,ann
2394,994113460101488,Parisio,edt
2395,997604310101488,Schuermannus,ctb
2396,999294430101488,Vulcanius,ctb
2397,9911133210101488,Lancelotti,ctb
2398,9911793110101488,Critton,eul
2399,9911865340101488,Moschus,eul
2400,9915208790101488,Wedius,ctb
2401,9916067400101488,Martin,trl
2402,9919668830101488,Richardus de Sancto Victore.,aut
2403,9935346840101488,Gazet,eul
2404,9935350380101488,Du Haillan,eul
2405,9935398840101488,Picard,eul
2406,9935460440101488,Noyardus,eul
2407,9936967680101488,de Arena,ctb
2408,9936983710101488,Menochius,eul
2409,9936984180101488,Menochius,eul
2410,9937383770101488,Guicciardini,aut
2411,9937433800101488,d'Escars de Givry,dte
2412,9937435970101488,Gollut,aut
2413,9937453700101488,Biset de Charlais,eul
2414,9939420260101488,Wesenbeck,ann
2415,9939421270101488,Faber,dte
2416,9939489870101488,Sinapius,eul
2417,9939692170101488,Plautus,aut
2418,9939731250101488,Ulpianus Rhetor,aut
2419,9940104540101488,Miraeus,ctb
2420,9970179020101488,von Thüngen,dte
2421,9974381610101488,de Bazers,eul
2422,9974396890101488,Robin,com
2423,9977139310101488,Symon,eul
2424,9977376180101488,Gulonius,eul
2425,9932495240101488,Turnebus,edt
2426,9932505580101488,Duchesne,ann
2427,9932512660101488,Emporius Rhetor,aut
2428,9932516510101488,Rulmanus,eul
2429,9932542820101488,White,ctb
2430,9935205230101488,Machiavelli,pub
2431,9988210630101488,Simoneta,dte
2432,9990920300101488,Proclus Diadochus,aut
2433,9921530810101488,Karnkowski,ctb
2434,9924541000101488,Petri,oth
2435,9924932210101488,Vives,edt
2436,9926840960101488,Van Mallery,egr
2437,9927165270101488,de Vauchelles,clb
2438,9927486860101488,Mignault,aut
2439,9929073450101488,van Ravelingen,oth
2440,9929102160101488,Trithemius,aut
2441,9992500608701488,Latomus,ann
2442,994113460101488,Tartagni,ctb
2443,997604310101488,Wilhelm,ctb
2444,9911793110101488,Marcile,eul
2445,9916067400101488,Poliziano,ctb
2446,9935346840101488,Goossinus,eul
2447,9935350380101488,Edouard,eul
2448,9936967680101488,d'Este,dte
2449,9936983710101488,Mucantius,eul
2450,9936984180101488,Mucantius,eul
2451,9937433800101488,Rancurel,ill
2452,9937435970101488,Morellus,eul
2453,9937453700101488,Gardesius,eul
2454,9939421270101488,Hospitalius,dte
2455,9939489870101488,Slavata,dte
2456,9940104540101488,Pamelius,ctb
2457,9974396890101488,Simeon Metaphrastes.,aut
2458,9977376180101488,Menzelius,ctb
2459,9932505580101488,Vlattenus,dte
2460,9932512660101488,Fortunatianus,aut
2461,9935205230101488,Possevino,aut
2462,9921530810101488,Machiavelli,pub
2463,9924541000101488,Viglius Zuichemus ab Aytta,oth
2464,9927165270101488,Du Mont,trl
2465,9927486860101488,Pasquier,clb
2466,9929073450101488,Velleius Paterculus,aut
2467,9992500608701488,Marsus,ann
2468,9911793110101488,Dousa,eul
2469,9916067400101488,Rivaudeau,eul
2470,9935346840101488,Iamotius,eul
2471,9935350380101488,Tornasensis,eul
2472,9936967680101488,Diplovatatius,ctb
2473,9936983710101488,Timoteo,aut
2474,9937433800101488,Replongeus,ctb
2475,9937435970101488,Morellus,eul
2476,9937453700101488,Probus,ctb
2477,9939421270101488,Truchius,dte
2478,9939489870101488,Squarcialupi,edt
2479,9974396890101488,Tigeou,com
2480,9932512660101488,Marius Victorinus Afer,aut
2481,9921530810101488,Possevino,aut
2482,9927165270101488,Loys,clb
2483,9927486860101488,Quatersolidus,clb
2484,9992500608701488,Omnibonus Leonicenus,ann
2485,9911793110101488,Cospéan,eul
2486,9916067400101488,Sauvage,ctb
2487,9935346840101488,Lipsius,eul
2488,9936967680101488,Grillando,ctb
2489,9937433800101488,Tamisier,ctb
2490,9937435970101488,Vurry,eul
2491,9937453700101488,van Ghoer,dte
2492,9939489870101488,Strein von Schwarzenau,dte
2493,9974396890101488,Viel,com
2494,9932512660101488,Pithou,oth
2495,9927165270101488,Wion,clb
2496,9911793110101488,Boucault,eul
2497,9916067400101488,Vital,eul
2498,9935346840101488,Meyerus,eul
2499,9936967680101488,Vitalini,ctb
2500,9939489870101488,ze Žerotína,dte
2501,9932512660101488,Priscianus Caesariensis.,aut
2502,9911793110101488,Petrus Valens Groninganus,eul
2503,9935346840101488,Meyerus,ctb
2504,9932512660101488,Rufinianus,aut
2505,9911793110101488,Vacquerius,eul
2506,9935346840101488,Moschus,eul
2507,9932512660101488,Rufinus,aut
2508,9911793110101488,du Mortier,eul
2509,9935346840101488,Opstael,eul
2510,9932512660101488,Rutilius Lupus,aut
2511,9935346840101488,Rosweydus,eul
2512,9932512660101488,Severianus,aut
2513,9935346840101488,Roze,eul
2514,9932512660101488,Victor,aut
2515,9935346840101488,eul,"van Haecht, Jacobus"
2516,9935346840101488,van Hoye,eul
2517,9935346840101488,Viringus,eul
2518,9935346840101488,Viringus,eul
2519,9935346840101488,Viringus,aut
2520,9935346840101488,Viringus,eul
2521,9935346840101488,Wynantius,eul
0,9992132490501488, Pierre,aut
2,9992133466501488, Louis,aut
3,9992133467601488, Alphonse,aut
5,9992139606001488, Louis,edt
12,9992146281501488, Pontus,aut
13,9992146281701488, Pierre,oth
15,9992146282101488, Andrea,aut
16,9992146282201488, Léger,aut
17,9992154109701488, Desiderius,edt
18,9992166899001488, Francesco,aut
19,9992169195201488, Louis,aut
20,9992173406801488, André,aut
21,9992176194601488, Émond,aut
22,9992176195001488, Émond,aut
23,9992176195701488, Émond,aut
24,9992176196201488, Émond,aut
25,9992177295501488, Bartholomeus,aut
26,9992179098501488, Giovanni Carlo,edt
27,9992179103401488, Johann (of Heilbrunn),aut
28,9992179109101488, Thomas,aut
29,9992182497401488, Claude,aut
30,9992182506901488, Gabriel,trl
31,9992183204501488, Johann,aut
32,9992185397301488, Gui du Faur,aut
33,9992185398201488, Gui du Faur,aow
34,9992186200701488, Simon,aut
35,9992186201201488, Robert,aut
36,9992187097901488, Martinus,aut
37,9992187102601488, François,aut
38,9992187106401488, François,aut
39,9992189104701488, Caius Valerius,aut
40,9992192307601488, Bernard,pat
41,9992193410101488, Giovanni Michele,ann
42,9992195185801488, Obertus,edt
43,9992202556701488, Denis,edt
44,9992220685301488, Pierre,aut
45,9992220686601488, Pierre-Victor,aut
46,9992220686701488, Pierre-Victor,aut
47,9992220686801488, Pierre-Victor,aut
48,9992220686901488, Pierre-Victor,aut
49,9992220688201488, Jean,aut
50,9992221114701488, Marco Antonio,aut
51,9992221133801488, Antoine,aut
52,9992221133901488, Antoine,aut
53,9992221134201488, René,aut
54,9992221134401488, René,aut
55,9992221134501488, René,aut
56,9992221134801488, René,aut
57,9992221135501488, Jacques,aut
58,9992221140201488, Jacques,aut
59,9992221140301488, Jacques,aut
60,9992221141901488, Jacques,aut
61,9992221142201488, Pierre,aut
62,9992221144901488, Claude,aut
63,9992221145401488, Guillaume,aut
64,9992221149301488, Guillaume,aut
65,9992221149601488, Guillaume,aut
66,9992221150401488, Guillaume,aut
67,9992221166601488, Jacques,trl
68,9992221166701488, Matthieu,aut
69,9992221167501488, Louis,aut
70,9992221177001488, Jean,aut
71,9992221204901488, Pierre,aut
72,9992224395801488, Guido,trl
73,9992225186001488, Fronton,aut
74,9992225659601488, Jean,aut
75,9992225659701488, Gentian,aut
76,9992225662401488, John,aut
77,9992225662701488, John,aut
78,9992225663201488, René,aut
79,9992225681501488, René,aut
80,9992225682001488, Jacques,aut
81,9992225682301488, René,aut
82,9992225682701488, Charles,aut
83,9992225683001488, Jean,aut
84,9992225683301488, François,aut
86,9992228558101488, Jacques,aut
87,9992228558401488, Gabriel,aut
88,9992228563501488, Jean,aut
89,9992228566201488, Fremin,aut
90,9992228566901488, Guillaume,aut
91,9992229880001488, Desiderius,aow
92,9992230391901488, François,aut
93,9912560920101488, Zenobio,trl
94,9912637080101488, Thomas,aut
96,9912956300101488, Matthieu,aut
97,9912960200101488, François,aut
99,9913059800101488, Robert,oth
100,9913071730101488, Cornelius,aut
101,9913079780101488, Cornelius,aut
102,9913079830101488, Cornelius,aut
103,9913119760101488, Petrus,edt
104,9913155500101488, Giovanni Battista,edt
105,9913198590101488, Justus,edt
106,9913238510101488, Georg,aut
109,9913866580101488, Ludovicus,aut
114,9914181700101488, Claudius.,aut
116,9914866810101488, Charles,prt
117,9914947920101488, Nicolaus,aut
118,9914948020101488, Nicolaus,aut
119,9915101310101488, Petrus,aut
120,9915208790101488, Warnerus,dte
121,9915661070101488, Justus,aut
122,9915822140101488, Giacomo,aut
124,9916093520101488, Joseph,aut
126,9916133090101488, Aurelius,aut
127,9916134410101488, Aurelius,aut
128,9916134700101488, Aurelius,aut
129,9916141050101488, Aurelius,aut
130,9916141180101488, Aurelius,aut
131,9916141380101488, Aurelius,aut
132,9916141540101488, Aurelius,aut
133,9916141690101488, Aurelius,aut
134,9916425270101488, Pierre,trl
135,9916491840101488, Gabriel,aut
137,9916504170101488, Aurelius,aut
138,9916517430101488, Franciscus,aut
139,9916735800101488, Joachim,aut
141,9916911120101488, Horatius,aut
142,9916928400101488, Juan Luis,aut
144,9917200530101488, Franciscus,aut
145,9917518440101488, Aurelius,aut
146,9917584310101488, Jean,aut
150,9918036310101488, Franciscus,aut
151,9918063940101488, Nicolas.,trl
154,9918067290101488, Marcus Valerius.,aut
155,9918112670101488, Gamaliel,dte
156,9918242750101488, Bernard,ill
157,9918414610101488, Girolamo,aut
158,9918453390101488, Pierre,dte
159,9918453410101488, Georgius.,trl
162,9918696860101488, Cornelius,aut
163,9918904550101488, Pietro,aut
164,9918922060101488, Franciscus,aut
167,9919254770101488, Jean,ctb
169,9919278340101488, Sebastianus,oth
170,9919278540101488, Emilio,aut
171,9919347430101488, Ioannes Michael,aut
172,9919347960101488, Nicolaus,aut
174,9919384010101488, Obertus,edt
175,9919386480101488, Judocus,aut
176,9919387210101488, Charles,oth
178,9919419530101488, Cuthbert,aut
180,9919432760101488, Bernardo.,oth
182,9919445760101488, Giovanni,aut
183,9919470760101488, Arnoldus,dte
185,9919517250101488, Michel,edt
187,9919668340101488, Antoine,aut
189,9919710260101488, Thomas de Vio,aut
190,9919710840101488, Pierre,aut
191,9935345230101488, Quintus Septimus Florens,aut
192,9935345840101488, Jacobus,dte
195,9935350380101488, G.,eul
196,9935353490101488, Émond,aut
197,9935355560101488, Pierre,dte
198,9935357250101488, Hieremias.,aut
199,9935357280101488, Thomas,aut
200,9935360320101488, Jean,dub
201,9935361700101488, Aegidius Dominicus,aut
202,9935362100101488, Jacob,aut
203,9935383540101488, Jean,aut
204,9935389600101488, Patroculus,dte
205,9935390190101488, Claude,prt
206,9935393210101488, Claude,prt
207,9935398840101488, Daniel,eul
209,9935401600101488, Claude,aut
210,9935403380101488, Charles,dte
214,9935420070101488, Nicolaus,aut
216,9935424990101488, Pierre,aut
221,9935460440101488, Christophorus,eul
222,9935468350101488, Daniel,ctb
224,9935480850101488, Pierre,aut
225,9935919540101488, Hieronymus,ctb
226,9936954320101488, Andreas,aut
227,9936961940101488, Etienne,dte
229,9936983710101488, Giovanni Battista,aut
230,9936984180101488, Camillus,dte
231,9936987910101488, Thomas,edt
232,9936994330101488, Jean,aut
233,9937004740101488, Robert,dte
234,9937023640101488, Boetius,aut
235,9937030930101488, Camillo,dte
236,9937057010101488, René,ctb
239,9937060230101488, Claude.,aut
240,9937068090101488, Antoine,dte
242,9937099960101488, Nicolas,dte
244,9937187900101488, Jacques,edt
245,9937195600101488, Laurentius,aut
247,9937219700101488, Antoine,dte
251,9937320860101488, Petrus,aut
254,9937358410101488, Juan,aut
255,9937358550101488, Nicolas,edt
256,9937359210101488, Juan,aut
257,9937359320101488, Juan,aut
258,9937359410101488, Juan,aut
259,9937359450101488, Juan,aut
260,9937361160101488, P.,eul
261,9937362490101488, Guillelmus,com
265,9937415230101488, Georg,pub
266,9937429790101488, Francisco,aut
267,9937433800101488, Jean-Bapitste,dte
268,9937434130101488, Nicolas,aut
270,9937438300101488, Antoine,dte
271,9937441790101488, Jean,aut
272,9937442900101488, René,aut
273,9937453700101488, Jean Jacques,aut
275,9937485840101488, Jacques,aut
277,9937506780101488, Joseph,aut
285,9939421270101488, Pierre,dte
297,9939465000101488, François,aut
298,9939476200101488, Ambrosius,aut
299,9939489870101488, Bonifacius,dte
300,9939490480101488, Johann,aut
301,9939496380101488, Claude.,ann
302,9939499320101488, Bonifacius,dte
303,9939499350101488, Bonifacius,dte
304,9939692170101488, Germain Vaillant,dte
308,9940121210101488, Pontus,aut
309,9940121730101488, Pierre,aut
310,9940122440101488, Gervais.,aut
312,9940123160101488, Louis,aut
313,9940123430101488, Louis,aut
314,9940123980101488, Etienne,aut
315,9940124190101488, Catherine,aut
316,9940137270101488, François,aut
317,9940142530101488, Johann,aut
318,9940206230101488, Johann Ludwig,udr
319,9970128950101488, Bartholomaeus,aut
320,9970129830101488, Johann,aut
323,9972529390101488, Konrad,aut
324,9974380790101488, Jacques,aut
325,9974381610101488, Joseph,aut
327,9974396890101488, C.D.,com
328,9974462080101488, Pierre,pat
329,9974935680101488, Francisco,aut
332,9976058090101488, Gabriel,aut
334,9976067990101488, Alphonsus,aut
335,9976072010101488, Franciscus,aut
337,9976097350101488, Johann,aut
339,9976106850101488, Alfonso,aow
340,9976110920101488, Jacques,ctb
341,9976139950101488, Franciscus,aut
343,9976164340101488, Arnoldus,dte
345,9977107350101488, Thomas,aut
346,9977107520101488, Thomas,aut
347,9977114900101488, Felippe,aut
349,9977140230101488, Philippus,ctb
350,9977148980101488, Jean,aut
351,9977257720101488, Felippe,aut
352,9977284400101488, Jean,aut
353,9977284470101488, Jean,aut
354,9977284570101488, Jean,aut
355,9977284760101488, Levinus,eul
356,9977285340101488, Franciscus,aut
358,9977339790101488, Jean,edt
360,9977376180101488, Jean,aut
361,9977383390101488, Nicolas,dte
362,9977383750101488, Fremin,aut
363,9977443430101488, Johann,dte
364,9977444440101488, Heinrich,aut
366,9977465550101488, Catherine,dte
367,9977516070101488, Benedictus F.,dte
368,9977563980101488, Bernardus,edt
371,9977668430101488, Franciscus,aut
372,9977788280101488, Serafino,aut
374,9979910380101488, Justus,aut
375,9979993050101488, Thomas,aut
376,9980026250101488, Franciscus,aut
380,9980786140101488, Hartmann.,aut
384,9992616206101488, Dominicus,aut
386,9992623309501488, André,aut
387,9992628398901488, Huldrych,trl
388,9932422100101488, François,edt
389,9932422540101488, Jacques,dte
395,9932433330101488, Franciscus,eul
396,9932445180101488, Pierre,eul
398,9932449240101488, Franciscus,aut
402,9932456160101488, Jean,aut
403,9932456250101488, Jean,edt
404,9932456320101488, Jean,aut
405,9932468310101488, Joannes Dilectus.,aut
406,9932476800101488, Jean,aut
407,9932478980101488, Bernhardus Fridericus,dte
408,9932492370101488, Georges,dte
411,9932495980101488, Angelo,edt
412,9932496420101488, Claude,dte
413,9932496620101488, Jean,trl
414,9932498000101488, Renatus,aut
415,9932499090101488, Lucius Iunius Moderatus.,aut
416,9932505580101488, Marcus Tullius,aut
418,9932515950101488, Jean,aut
419,9932516510101488, Simon,eul
420,9932516890101488, Guillaume de Saluste,aut
421,9932517100101488, Guillaume de Saluste,aut
426,9932536620101488, Etienne,aut
430,9932543530101488, Richard,aut
431,9932543890101488, Richard,aut
432,9932544040101488, Vedastus,dte
435,9932593050101488, Horatius,ctb
436,9934805640101488, Martin,trl
437,9934807580101488, Helisaeus,aut
439,9935134330101488, Spiritus,aut
440,9935138950101488, Claude,aut
441,9935139290101488, Gabriel,aut
443,9935146660101488, Franciscus,aut
445,9935149540101488, Joannes,aut
446,9935150500101488, Charles,dte
447,9935152960101488, Anne,dte
449,9935171080101488, Joannes,aut
451,9935199810101488, Valerianus,dte
452,9935200250101488, Roberto,aut
453,9935202880101488, Roberto,aut
454,9935205020101488, Antonio,aut
455,9935205230101488, Jean,pub
456,9935206760101488, François,dte
457,9935219890101488, Juan Luis,aut
458,9935221750101488, Thibaut,aut
459,9935222020101488, Johann,aut
460,9935222240101488, Pierre,aut
461,9935222500101488, Guillaume,aut
463,9935231840101488, Alphonse,dte
464,9935233460101488, Jean,ctb
466,9935239120101488, James.,aut
468,9935281080101488, Antoine,aut
470,9935290920101488, Franciscus,aut
471,9935291230101488, Georges,dte
472,9935301800101488, François,aut
473,9935304750101488, Guillaume,aut
474,9935305130101488, Guillaume,aut
475,9935305620101488, Arthelouche,aut
476,9935305710101488, Guillaume,aut
478,9935310270101488, Pierre,dte
479,9935310660101488, Pierre,dte
480,9935312060101488, Charles,dte
481,9935333150101488, Pierre,aut
482,9935333470101488, Pierre,aut
483,9935345070101488, Etienne.,aut
484,9980984200101488, Claudius.,aut
485,9982543310101488, Guillaume,aut
487,9983053980101488, Geoffroi,trl
488,9983099850101488, Pierre,dte
489,9983848760101488, Nicolas,aut
490,9983850060101488, Jean,aut
491,9983856350101488, Carlo,aut
492,9983856480101488, Carlo,aut
493,9983862530101488, Jacques,trl
494,9983879350101488, Hermann,edt
495,9983891980101488, Gilbertus,aut
496,9983892960101488, René,aut
497,9983917620101488, Joachim,aut
498,9983917910101488, Aldus,aut
499,9983945000101488, Petrus,ann
500,9983945370101488, Yves,trl
501,9983962750101488, Martin,trl
502,9983966780101488, François,aut
504,9983967690101488, Robertus,aut
505,9983968620101488, Blaise,aut
506,9984023250101488, Michel,aut
507,9984024010101488, Claude,aut
508,9984024190101488, Christophe,hnr
509,9984024570101488, Pierre,com
510,9984024910101488, Pierre,aut
511,9984024990101488, Marc-Antoine,aut
512,9984029490101488, Adrianus,aut
513,9984029640101488, Adrianus,aut
514,9984029810101488, Adrianus,aut
517,9984051140101488, Ambrosius,aut
518,9984658320101488, Guglielmo,trl
519,9984699190101488, Jean,aut
520,9984699310101488, Giovanni Matteo,aut
522,9984705450101488, Martin,aut
523,9984713850101488, Werner,aut
524,9984717650101488, Adrianus,aut
525,9984717810101488, Jean,trl
526,9984718210101488, Giovanni,edt
527,9984718340101488, Martin,trl
529,9984721790101488, Antonio,aut
530,9984721910101488, Christophe,aut
531,9984722340101488, Jacques,aut
532,9984722800101488, Guillaume,trl
533,9984722930101488, Dominique,aut
534,9984723550101488, Antoine,aut
535,9984723690101488, Pietro Angelo,aut
537,9984724410101488, Mathurin,aut
538,9984724470101488, Petrus,aut
539,9984724590101488, Petrus,aut
540,9984724980101488, Pierre,dub
541,9984725270101488, Paulus,aut
542,9984725880101488, Nicolaus,aut
543,9984725980101488, Angelo,aut
544,9984727080101488, Michel,aut
545,9984728930101488, Guillaume,aut
546,9984729080101488, Manuel,aut
547,9984729240101488, Guillaume,aut
548,9984731150101488, René,aut
549,9984733560101488, Henri,aut
550,9984739140101488, Marc-Antoine,aut
551,9984739280101488, Marc-Antoine,aut
552,9984739700101488, Georgius,aut
553,9984739980101488, Marcus Tullius,aut
556,9984800690101488, Polydorus,aut
557,9984800860101488, Polydorus,aut
558,9984801730101488, Gilles,aut
559,9984802960101488, Augerius Gislenius,aut
560,9984804310101488, Josias,aut
561,9984805370101488, Niccolò Leonico,aut
562,9984807160101488, Ferrand,aut
563,9984807650101488, Guy,aut
565,9984809650101488, Pierre,aut
566,9984810420101488, Jean,aut
567,9984812450101488, Guillaume,aut
568,9984812540101488, Guillaume,aut
569,9984812600101488, Guillaume,aut
570,9984813220101488, Bartolomeo,aut
574,9984816610101488, Claude,aut
575,9984874560101488, Richard,aut
576,9984900260101488, Nicolaus,edt
582,9984912540101488,Theodorus,aut
583,9984913290101488, Jean,trl
589,9984952130101488, Matthaeus,aut
590,9984953370101488, Angelo,aut
591,9984953750101488, Henri,aut
592,9984988300101488, Etienne,aut
593,9985050030101488, Augustinus,aut
594,9985122020101488, Michel Eyquem,aut
596,9985135690101488, Filippo,aut
597,9985145850101488, Jean,aut
598,9985193020101488, Jean Papire,aut
599,9985193550101488, Louis,aut
600,9985243320101488, Nicolas.,edt
