Column,control number,personal name,personal name 1,personal name 2,personal name 3,personal relationship
1079,9911104940101488,"Torres, Jerónimo",Torres, Jerónimo,,aut
1080,9911133210101488,Clemens,Clemens,,,aut
1081,9911174310101488,"Fergonius, Stephanus",Fergonius, Stephanus,,dte
1082,9911208800101488,Sixtus,Sixtus,,,ctb
1083,9911223170101488,"Scot, Michael",Scot, Michael,,aut
1084,9911242850101488,"Lemnius, Levinus",Lemnius, Levinus,,aut
1087,9911249050101488,"Cinquarbres, Jean",Cinquarbres, Jean,,trl
1093,9911762870101488,Viglius Zuichemus ab Aytta,Viglius Zuichemus ab Aytta,,,aut
1095,9911769080101488,"Guillon, René",Guillon, René,,aut
1096,9911793110101488,"Tacitus, Publius Cornelius",Tacitus, Publius Cornelius,,pub
1097,9911800260101488,"De Gouveia, António",De Gouveia, António,,ctb
1098,9911865340101488,"de Berlaymont, Louis",de Berlaymont, Louis,,dte
1099,9911910320101488,Henrique de Portugal,Henrique de Portugal,,,dte
1103,9912186430101488,"Ovidius Naso, Publius",Ovidius Naso, Publius,,pub
1104,9912233500101488,"Feuardent, François",Feuardent, François,,aut
1105,9912244960101488,"Wilhelm, Johann",Wilhelm, Johann,,aut
2,9992133457501488,Beda Venerabilis,Beda Venerabilis,,,aut
8,9992141290101488,"Adamaeus, Theodoricus",Adamaeus, Theodoricus,,trl
10,9992141304001488,Lucifer Calaritanus,Lucifer Calaritanus,,,aut
38,9992183204501488,"Xylander, Nikolaus",Xylander, Nikolaus,,aut
46,9992189104701488,"Scaliger, Josephus Justus",Scaliger, Josephus Justus,,edt
58,9992221133801488,"Lindanus, Guilelmus Damasus",Lindanus, Guilelmus Damasus,,aow
62,9992221134501488,"Damascenus, Joannes",Damascenus, Joannes,,aut
74,9992221166601488,"Eisengrein, Martin",Eisengrein, Martin,,ctb
79,9992224395801488,"Pico della Mirandola, Giovanni Francesco",Pico della Mirandola, Giovanni Francesco,,ctb
100,9912560920101488,"Philostratus, Flavius",Philostratus, Flavius,,aut
105,9912986670101488,"Farnese, Alessandro",Farnese, Alessandro,,dte
106,9913059800101488,"Scrofa, Sebastianus",Scrofa, Sebastianus,,aut
111,9913155500101488,"Suetonius Tranquillus, Caius.",Suetonius Tranquillus, Caius.,,aut
114,9913312620101488,Nicolaus,Nicolaus,,,aut
115,9913391030101488,Nicephorus Callistus Xanthopulus,Nicephorus Callistus Xanthopulus,,,aut
117,9913879820101488,"Lindanus, Wilhelmus Damasus",Lindanus, Wilhelmus Damasus,,aut
122,9914181700101488,"Jamotius, Federicus.",Jamotius, Federicus.,,edt
123,9914749000101488,"Vasquez, Michael",Vasquez, Michael,,edt
128,9915208790101488,"du Gardin, Philippus",du Gardin, Philippus,,ctb
131,9916067400101488,"Charpilletus, Franciscus",Charpilletus, Franciscus,,eul
132,9916093520101488,"Genebrardus, Gilbertus",Genebrardus, Gilbertus,,aut
133,9916132840101488,"Vives, Juan Luis",Vives, Juan Luis,,edt
134,9916133090101488,Possidius Calamensis,Possidius Calamensis,,,aut
145,9916492720101488,"Canisius, Petrus",Canisius, Petrus,,aut
156,9917899730101488,Polycarpus Smyrnensis.,Polycarpus Smyrnensis.,,,aut
158,9918004690101488,"Durantis, Guilelmus",Durantis, Guilelmus,,aut
160,9918063940101488,Porphyrius,Porphyrius,,,aut
164,9918112670101488,"Maugré, Franciscus",Maugré, Franciscus,,dte
167,9918453390101488,"Lindanus, Wilhelmus Damasus",Lindanus, Wilhelmus Damasus,,edt
168,9918453410101488,"Morellus, Federicus",Morellus, Federicus,,edt
169,9918453720101488,Joannes a Sancto Andrea,Joannes a Sancto Andrea,,,edt
170,9918472720101488,"Sirleto, Guglielmo",Sirleto, Guglielmo,,edt
172,9918904550101488,"Pole, Reginald",Pole, Reginald,,aut
177,9919258280101488,"Baius, Jacobus",Baius, Jacobus,,ctb
178,9919278340101488,Marguerite de France,Marguerite de France,,,dte
181,9919347960101488,Justinus Martyr,Justinus Martyr,,,aut
185,9919387210101488,Joannes a Sancto Andrea,Joannes a Sancto Andrea,,,edt
186,9919406680101488,"Luther, Martin",Luther, Martin,,pub
188,9919424020101488,Dorotheus,Dorotheus,,,aut
189,9919432760101488,"Erasmus Roterodamus, Desiderius",Erasmus Roterodamus, Desiderius,,edt
190,9919435050101488,"Arias Montanus, Benedictus",Arias Montanus, Benedictus,,aut
191,9919445760101488,"d'Incarville, Charles",d'Incarville, Charles,,dte
192,9919470760101488,"Titelmannus, Petrus.",Titelmannus, Petrus.,,aut
193,9919513150101488,"Balfour, Robert",Balfour, Robert,,trl
195,9919639070101488,Leo,Leo,,,dte
197,9919668830101488,"Cochlaeus, Joannes",Cochlaeus, Joannes,,aut
200,9935345230101488,"Le Duc, Bernard",Le Duc, Bernard,,eul
202,9935346840101488,"Carlerius, Claudius",Carlerius, Claudius,,eul
204,9935350380101488,"de la Marthonie, Geoffroy",de la Marthonie, Geoffroy,,dte
212,9935383540101488,"Niewenhove, Franciscus",Niewenhove, Franciscus,,eul
213,9935389600101488,"Kalkbrenner, Gerhard",Kalkbrenner, Gerhard,,dte
214,9935390190101488,"Poin, Bartholomaeus.",Poin, Bartholomaeus.,,coi
215,9935393210101488,"Poin, Bartholomaeus.",Poin, Bartholomaeus.,,coi
216,9935398840101488,"Hilaret, Maurice",Hilaret, Maurice,,eul
218,9935401600101488,"Hennequin, Pierre",Hennequin, Pierre,,dte
220,9935411400101488,Hesychius Hierosolymitanus.,Hesychius Hierosolymitanus.,,,aut
223,9935420070101488,"Lanspergius, Joannes Justus",Lanspergius, Joannes Justus,,ctb
227,9935426870101488,"de Fresneda, Bernardo",de Fresneda, Bernardo,,ctb
228,9935438270101488,"de Guise, Charles",de Guise, Charles,,pat
230,9935441820101488,"de Fresneda, Bernardo",de Fresneda, Bernardo,,dte
231,9935460440101488,"Bosquier, Simon",Bosquier, Simon,,eul
232,9935468350101488,"Télin, Guillaume",Télin, Guillaume,,aut
233,9935470780101488,"Van Mallery, Karel",Van Mallery, Karel,,egr
234,9935480850101488,"de Launoy, Matthieu",de Launoy, Matthieu,,eul
236,9936954320101488,"Reusner, Elias",Reusner, Elias,,clb
237,9936961940101488,Gregorius,Gregorius,,,aut
238,9936967680101488,Baldus de Ubaldis,Baldus de Ubaldis,,,ctb
239,9936983710101488,"Gropper, Kaspar",Gropper, Kaspar,,eul
240,9936984180101488,"Gàmbara, Gianfrancesco",Gàmbara, Gianfrancesco,,dte
247,9937059020101488,Pius,Pius,,,udr
252,9937099960101488,"Probus, Philippus",Probus, Philippus,,edt
253,9937158730101488,"Hervetus, Gentianus",Hervetus, Gentianus,,trl
254,9937187900101488,"Guaguin, Robert",Guaguin, Robert,,ctb
257,9937217590101488,Jacobus de Vitriaco.,Jacobus de Vitriaco.,,,aut
258,9937219700101488,"Toscano, Giovanni Matteo",Toscano, Giovanni Matteo,,aut
260,9937235530101488,"Augustinus, Aurelius",Augustinus, Aurelius,,aut
261,9937239940101488,"de Belleforest, François.",de Belleforest, François.,,trl
262,9937320860101488,"Echter von Mespelbrunn, Julius",Echter von Mespelbrunn, Julius,,dte
263,9937347140101488,Martinus de Fano,Martinus de Fano,,,ann
264,9937356910101488,"de Gradibus, Joannes",de Gradibus, Joannes,,coi
271,9937361160101488,"de Saleron, François.",de Saleron, François.,,eul
272,9937362490101488,"Papazzoni, Antonio Maria",Papazzoni, Antonio Maria,,ann
275,9937383770101488,"de Baïf, Jean-Antoine",de Baïf, Jean-Antoine,,eul
276,9937415230101488,"Nigrinus, Georg",Nigrinus, Georg,,aut
278,9937433800101488,"d'Ailleboust, Charles",d'Ailleboust, Charles,,dte
279,9937434130101488,"de la Perrière, Guillaume",de la Perrière, Guillaume,,ctb
280,9937435970101488,"d'Arbois, Jean Willemin",d'Arbois, Jean Willemin,,eul
281,9937438300101488,"de la Trémoille, Louis",de la Trémoille, Louis,,dte
284,9937453700101488,"Schede Melissus, Paulus",Schede Melissus, Paulus,,eul
287,9937495150101488,"de Saint-Priest d'Épinac, Pierre",de Saint-Priest d'Épinac, Pierre,,dte
288,9937506780101488,"Constant, P.",Constant, P.,,eul
291,9939410040101488,"de Laval, Laurent Allemand",de Laval, Laurent Allemand,,dte
292,9939410870101488,"Haloander, Gregor",Haloander, Gregor,,oth
293,9939411530101488,"de Bohier, Nicolas",de Bohier, Nicolas,,dte
294,9939412000101488,Gaius,Gaius,,,aut
295,9939420260101488,"Godefroy, Denis",Godefroy, Denis,,ann
296,9939421270101488,"De Gouveia, Andreas",De Gouveia, Andreas,,dte
299,9939437100101488,"Barbazza, Andrea",Barbazza, Andrea,,ctb
301,9939437690101488,"Poma, Andrea",Poma, Andrea,,ctb
302,9939437870101488,"Tartagni, Alessandro",Tartagni, Alessandro,,ctb
303,9939437960101488,"Poma, Andrea",Poma, Andrea,,ctb
305,9939438190101488,"Vadi, Benedetto.",Vadi, Benedetto.,,edt
306,9939438790101488,"Diplovatatius, Thomas",Diplovatatius, Thomas,,ctb
310,9939489870101488,"Curio, Caelius Secundus",Curio, Caelius Secundus,,edt
311,9939490480101488,"Kniebs, Nicolaus Hugo",Kniebs, Nicolaus Hugo,,dte
312,9939496380101488,"Curio, Caelius Secundus",Curio, Caelius Secundus,,ann
313,9939499320101488,"Curio, Caelius Secundus",Curio, Caelius Secundus,,edt
314,9939499350101488,"Curio, Caelius Secundus",Curio, Caelius Secundus,,edt
315,9939692170101488,"Helias, Jacobus.",Helias, Jacobus.,,ctb
317,9939731250101488,"Lambinus, Dionysius",Lambinus, Dionysius,,edt
320,9940104540101488,"Comestor, Franciscus",Comestor, Franciscus,,ctb
323,9940121730101488,"de Bourbon, Charlotte",de Bourbon, Charlotte,,dte
325,9940123080101488,"de Foix, Gaston",de Foix, Gaston,,ctb
330,9940137270101488,"Ovidius Naso, Publius",Ovidius Naso, Publius,,aow
331,9940142530101488,"Marbach, Johann",Marbach, Johann,,apr
332,9940206230101488,"Kovacsovics, Wolfgang",Kovacsovics, Wolfgang,,dte
333,9970128950101488,"Hurtado de Mendoza, Diego",Hurtado de Mendoza, Diego,,dte
335,9970174860101488,Sixtus,Sixtus,,,pat
336,9970179020101488,"Cyprianus, Thascius Caecilius",Cyprianus, Thascius Caecilius,,aut
337,9972529390101488,"von Schachten, Georg",von Schachten, Georg,,dte
340,9974381610101488,"de la Fin la Nocle, Jacques",de la Fin la Nocle, Jacques,,dte
342,9974396890101488,"Gazet, Guillaume",Gazet, Guillaume,,com
347,9975209530101488,"de Ribadeneyra, Pedro",de Ribadeneyra, Pedro,,aut
350,9976067990101488,"Muñoz, Miguel",Muñoz, Miguel,,dte
352,9976082420101488,"Menesius, Franciscus",Menesius, Franciscus,,ctb
355,9976106850101488,Gregory,Gregory,,,ctb
356,9976110920101488,"de Guevara, Antonio",de Guevara, Antonio,,aut
359,9976164340101488,"Titelmannus, Petrus.",Titelmannus, Petrus.,,ctb
360,9977096140101488,"Menesius, Franciscus",Menesius, Franciscus,,ctb
361,9977107350101488,"Du Douet, Jean",Du Douet, Jean,,eul
362,9977107520101488,"Du Douet, Jean",Du Douet, Jean,,eul
364,9977139310101488,"de Bourbon, Catherine",de Bourbon, Catherine,,dte
365,9977140230101488,"Fremy, Claude",Fremy, Claude,,prt
371,9977284760101488,"Royard, Jean",Royard, Jean,,aut
373,9977289520101488,Joannes Diaconus Hymonides,Joannes Diaconus Hymonides,,,ctb
376,9977341950101488,Joannes Lodoicus Tiletanus.,Joannes Lodoicus Tiletanus.,,,ctb
377,9977376180101488,"de Gondi, Pierre",de Gondi, Pierre,,dte
383,9977465550101488,"Postel, Guillaume",Postel, Guillaume,,aut
384,9977516070101488,"Fossa, Joannes.",Fossa, Joannes.,,ctb
385,9977563980101488,"De Lavinheta, Bernard",De Lavinheta, Bernard,,oth
390,9979740940101488,"van Leeuwen, Dirk",van Leeuwen, Dirk,,dte
398,9980786580101488,"Valeriano Bolzani, Giovanni Pierio",Valeriano Bolzani, Giovanni Pierio,,aut
406,9992628398901488,"Dantiscus, Joannes",Dantiscus, Joannes,,dte
407,9932422100101488,Maximilian,Maximilian,,,dte
408,9932422540101488,"Sainctfleur, Pierre.",Sainctfleur, Pierre.,,aut
409,9932424640101488,Plutarchus Chaeronensis,Plutarchus Chaeronensis,,,aut
410,9932427690101488,"Sturmius, Joannes",Sturmius, Joannes,,trl
414,9932433330101488,"de Guise, Charles",de Guise, Charles,,dte
416,9932447290101488,"Rollandus, Bernardus",Rollandus, Bernardus,,ctb
417,9932449240101488,"Hospitalius, Michel",Hospitalius, Michel,,dte
420,9932455810101488,"Pampergius, Barnabas",Pampergius, Barnabas,,eul
425,9932476800101488,"Ysnardus, Jacobus",Ysnardus, Jacobus,,eul
426,9932478980101488,"Lang, Joseph",Lang, Joseph,,aut
427,9932492370101488,"Leblanc, Guillaume",Leblanc, Guillaume,,trl
429,9932495240101488,"de Guise, Charles",de Guise, Charles,,dte
430,9932495980101488,"Ovidius Naso, Publius",Ovidius Naso, Publius,,aut
431,9932496420101488,"Scultetus, Joannes F.",Scultetus, Joannes F.,,dte
432,9932496620101488,Herodianus historicus.,Herodianus historicus.,,,aut
434,9932499090101488,"du Bellay, Jean",du Bellay, Jean,,dte
435,9932505580101488,"Camerarius, Joachim",Camerarius, Joachim,,ann
436,9932512660101488,Aquila Romanus,Aquila Romanus,,,aut
438,9932516510101488,"de Serres, Jean",de Serres, Jean,,eul
439,9932516890101488,Marguerite de France,Marguerite de France,,,dte
440,9932517100101488,"de Thouart, C.",de Thouart, C.,,ctb
447,9932538520101488,"Sega, Filippo",Sega, Filippo,,dte
449,9932542820101488,"d'Assonville, Christophe",d'Assonville, Christophe,,dte
451,9932543890101488,"de Caverel, Philippe",de Caverel, Philippe,,dte
454,9932591670101488,"d'Urfé, Claude",d'Urfé, Claude,,dte
455,9932593050101488,"Vairus, Leonardus",Vairus, Leonardus,,aut
458,9934807790101488,"Belon, Pierre",Belon, Pierre,,aut
462,9935142130101488,"Menesius, Franciscus",Menesius, Franciscus,,ctb
464,9935148300101488,"Smith, Richard",Smith, Richard,,aut
471,9935199810101488,"Turrianus, Franciscus",Turrianus, Franciscus,,aut
472,9935200250101488,"de Péricard, François",de Péricard, François,,ctb
475,9935205230101488,"Coretus, Petrus",Coretus, Petrus,,ctb
476,9935206760101488,"Pineton de Chambrun, Jacques",Pineton de Chambrun, Jacques,,pub
477,9935219890101488,"Bero, Ludovicus",Bero, Ludovicus,,dte
485,9935231840101488,"du Plessis-Mornay, Philippe",du Plessis-Mornay, Philippe,,pub
486,9935233460101488,"du Rosier, Hugues Sureau.",du Rosier, Hugues Sureau.,,ctb
487,9935238730101488,"Campion, Edmund",Campion, Edmund,,pub
488,9935239120101488,James,James,,,dte
491,9935290340101488,"Lescarbot, Marc",Lescarbot, Marc,,trl
495,9935304750101488,"de Franchieres, Jean",de Franchieres, Jean,,aut
501,9935310660101488,"Schegk, Jacob",Schegk, Jacob,,pub
504,9935333150101488,"Matthieu, Pierre",Matthieu, Pierre,,edt
516,9983862530101488,Plutarchus Chaeronensis,Plutarchus Chaeronensis,,,aut
523,9983945000101488,Sidonius Apollinaris.,Sidonius Apollinaris.,,,aut
532,9984024190101488,"Pithou, Pierre",Pithou, Pierre,,aut
546,9984699310101488,"Dorat, Jean",Dorat, Jean,,aui
547,9984703540101488,"Mignault, Claude",Mignault, Claude,,edt
553,9984717810101488,Hadrianus Imperator,Hadrianus Imperator,,,aut
578,9984729080101488,"Amerot, Adrien",Amerot, Adrien,,edt
587,9984746640101488,"Marullo, Michele",Marullo, Michele,,aut
613,9984905260101488,Joannes Damascenus,Joannes Damascenus,,,aut
614,9984905620101488,"Sirleto, Guglielmo",Sirleto, Guglielmo,,dte
628,9985135580101488,"de Bohier, Nicolas",de Bohier, Nicolas,,ann
629,9985135690101488,"Saraina, Gabriello.",Saraina, Gabriello.,,ann
635,9985244710101488,"Maimonides, Moses.",Maimonides, Moses.,,aut
636,9985397500101488,"Giovio, Paolo",Giovio, Paolo,,aut
639,9988209560101488,"Luther, Martin",Luther, Martin,,pub
640,9988210630101488,"Hosius, Stanislaus",Hosius, Stanislaus,,dte
645,9988658650101488,"Périon, Joachim",Périon, Joachim,,edt
653,9989257250101488,"de Guise, Charles",de Guise, Charles,,dte
654,9989258770101488,"Musso, Giuseppe",Musso, Giuseppe,,ctb
656,9989259080101488,"Sirectus, Antonius",Sirectus, Antonius,,aow
659,9989308070101488,"Lindanus, Wilhelmus Damasus",Lindanus, Wilhelmus Damasus,,aut
687,9990920300101488,"Cornutus, Lucius Annaeus.",Cornutus, Lucius Annaeus.,,aut
696,9991163790101488,"Ferretti, Emilio",Ferretti, Emilio,,ctb
698,9991166080101488,"Naugerius, Andreas",Naugerius, Andreas,,ctb
699,9991213440101488,"Maffeius, Joannes Petrus",Maffeius, Joannes Petrus,,aut
704,9991659790101488,"Greve, Martinus",Greve, Martinus,,dte
711,9921207570101488,"de Guise, Charles",de Guise, Charles,,oth
713,9921345450101488,Philip,Philip,,,dte
714,9921530810101488,"Chalom, Antoine Emmanuel",Chalom, Antoine Emmanuel,,dte
715,9921540220101488,"Hosius, Stanislaus",Hosius, Stanislaus,,aut
716,9922709760101488,"Housteville, Gilles",Housteville, Gilles,,trl
718,9922785580101488,"de la Motte, Pierre",de la Motte, Pierre,,ctb
721,9923484550101488,"Gryphius, Antonius",Gryphius, Antonius,,ctb
723,9923671760101488,"Hegius, Alexander",Hegius, Alexander,,eul
724,9923674640101488,"Hegius, Alexander",Hegius, Alexander,,oth
725,9923674840101488,Petrus Labadensis,Petrus Labadensis,,,dte
726,9923689970101488,"Hoverius, Franciscus",Hoverius, Franciscus,,dte
727,9923696800101488,"Guillonius, Renatus",Guillonius, Renatus,,aut
729,9923712960101488,"Hoverius, Franciscus",Hoverius, Franciscus,,dte
730,9923713070101488,"Genebrard, Gilbert",Genebrard, Gilbert,,aut
734,9924064340101488,"Titelmannus, Petrus.",Titelmannus, Petrus.,,edt
738,9924510920101488,Eusebius Caesariensis,Eusebius Caesariensis,,,aut
740,9924541000101488,"Cyprianus, Thascius Caecilius",Cyprianus, Thascius Caecilius,,aut
741,9924794890101488,"de Gondi, Pierre",de Gondi, Pierre,,dte
744,9924932210101488,"Augustinus, Aurelius",Augustinus, Aurelius,,aut
747,9924960900101488,"Richeome, Louis",Richeome, Louis,,aut
749,9925310670101488,Wilhelm,Wilhelm,,,dte
751,9925778970101488,"De Carnavalet, François",De Carnavalet, François,,dte
754,9925780730101488,"Spangenberg, Johann",Spangenberg, Johann,,aut
761,9926501390101488,"Mesnartius, Martinus",Mesnartius, Martinus,,clb
765,9926757540101488,"de Longueil, Christophe",de Longueil, Christophe,,aut
769,9926826970101488,"Plinius Caecilius Secundus, Gaius",Plinius Caecilius Secundus, Gaius,,clb
771,9926840960101488,"de Thou, Jacques Auguste",de Thou, Jacques Auguste,,dte
773,9927165270101488,"de Berty, Julian",de Berty, Julian,,clb
775,9927220860101488,"Glareanus, Henricus Loriti",Glareanus, Henricus Loriti,,aut
780,9927435970101488,"Prudentius Clemens, Aurelius.",Prudentius Clemens, Aurelius.,,clb
781,9927440390101488,"Naogeorgus, Thomas",Naogeorgus, Thomas,,clb
782,9927486860101488,"Brisson, Barnabé",Brisson, Barnabé,,dte
786,9927529010101488,"Arola, Franciscus",Arola, Franciscus,,reb
787,9927568640101488,"de Monelia, Clemens",de Monelia, Clemens,,dte
791,9927684140101488,"de Joyeuse, François",de Joyeuse, François,,dte
792,9927687030101488,"Genebrardus, Gilbertus",Genebrardus, Gilbertus,,aut
793,9927687830101488,"Mouret, François",Mouret, François,,aut
794,9927688380101488,"Loys, Jean",Loys, Jean,,clb
795,9927690840101488,"Quintana, Ludovicus",Quintana, Ludovicus,,clb
797,9927707230101488,"Africanus, Sextus Julius.",Africanus, Sextus Julius.,,trl
800,9927719780101488,"Turnebus, Adrianus",Turnebus, Adrianus,,trl
801,9927846370101488,"de Guise, Charles",de Guise, Charles,,dte
803,9927875940101488,"Cles, Bernhard von",Cles, Bernhard von,,dte
804,9927881180101488,"Gelenius, Sigismundus",Gelenius, Sigismundus,,trl
806,9927889200101488,"Périon, Joachim",Périon, Joachim,,trl
807,9928094000101488,"Fremy, Claude",Fremy, Claude,,clb
808,9928096220101488,Eusebius Emesenus.,Eusebius Emesenus.,,,aut
809,9928103450101488,"Bocherius, Alanus",Bocherius, Alanus,,clb
811,9928378970101488,Nectarius Constantinopolitanus,Nectarius Constantinopolitanus,,,aut
812,9928417130101488,"Dorat, Jean",Dorat, Jean,,clb
813,9928433740101488,Gregory,Gregory,,,dte
814,9928448820101488,"Picot, Jean",Picot, Jean,,trl
815,9928459900101488,"Contius, Antonius",Contius, Antonius,,edt
816,9928552420101488,"Le Picart, Louise",Le Picart, Louise,,dte
817,9928565840101488,"d'Armagnac, Georges",d'Armagnac, Georges,,dte
818,9928566760101488,"Meiendorphius, Andreas",Meiendorphius, Andreas,,dte
819,9928573300101488,Lucifer Calaritanus,Lucifer Calaritanus,,,aut
820,9928573310101488,Optatus Milevitanus.,Optatus Milevitanus.,,,aut
823,9928593060101488,"Lauro, Vincenzo",Lauro, Vincenzo,,dte
826,9928621960101488,"Oenius, Paschasius",Oenius, Paschasius,,oth
827,9928634310101488,"Augustinus, Aurelius",Augustinus, Aurelius,,aut
828,9928637420101488,"Sarrasin, Jean",Sarrasin, Jean,,dte
829,9928639660101488,"Faber, Jacobus",Faber, Jacobus,,edt
830,9928643810101488,"Ennodius, Magnus Felix",Ennodius, Magnus Felix,,aut
831,9928682720101488,"Pithou, Pierre",Pithou, Pierre,,dte
833,9928715080101488,"Trocheo, Massimo",Trocheo, Massimo,,edt
834,9928720110101488,"Sarrazin, Jean",Sarrazin, Jean,,dte
836,9928760250101488,"Durantis, Guilelmus",Durantis, Guilelmus,,aut
838,9928989640101488,"de Isolanis, Isidorus",de Isolanis, Isidorus,,edt
841,9929073450101488,"Lipsius, Justus",Lipsius, Justus,,oth
844,9929102160101488,"de Collange, Gabriel",de Collange, Gabriel,,trl
845,9929103640101488,"Furnarius, Augustinus",Furnarius, Augustinus,,dte
850,9929709900101488,"Moschus, Franciscus",Moschus, Franciscus,,apr
851,9929711660101488,"Nevizzano, Giovanni",Nevizzano, Giovanni,,aut
853,9929723090101488,"Rinck, Joannes",Rinck, Joannes,,dte
854,9929723200101488,"Titelmannus, Franciscus",Titelmannus, Franciscus,,aut
855,9929723270101488,"Titelmannus, Franciscus",Titelmannus, Franciscus,,aut
856,9929725620101488,"Grudius, Nicolaus",Grudius, Nicolaus,,dte
858,9929727720101488,"Mousius, Gualterus",Mousius, Gualterus,,dte
865,9929738480101488,"Mizauld, Antoine",Mizauld, Antoine,,ctb
867,9929759700101488,Richard,Richard,,,add
876,9931145760101488,"Amerbach, Veit",Amerbach, Veit,,aut
877,9931158880101488,"Vacca, Antonio",Vacca, Antonio,,ctb
879,9931837820101488,"Vergilius Maro, Publius",Vergilius Maro, Publius,,dub
882,9932038980101488,"Estienne, Robert",Estienne, Robert,,aut
884,9932366400101488,"de Thou, Christophe",de Thou, Christophe,,dte
886,9932371880101488,"Bongiovanni, Berardo",Bongiovanni, Berardo,,aut
888,9932381470101488,"de Guise, Charles",de Guise, Charles,,dte
891,9932388760101488,"Helding, Michael",Helding, Michael,,ctb
896,9932395460101488,"Luther, Martin",Luther, Martin,,pub
897,9932404460101488,"Luther, Martin",Luther, Martin,,pub
898,9932404630101488,"Luther, Martin",Luther, Martin,,pub
900,9932411530101488,"Georgius, Franciscus",Georgius, Franciscus,,aut
903,9932418630101488,"Hosius, Stanislaus",Hosius, Stanislaus,,aut
904,9932418800101488,"Fremy, Claude",Fremy, Claude,,prt
906,9932421860101488,"Nancel, Nicolas de",Nancel, Nicolas de,,aut
917,9992238571501488,"Vigor, Simon",Vigor, Simon,,aut
920,9992249880201488,"Clenardus, Nicolaus",Clenardus, Nicolaus,,aut
928,9992300312801488,"Wild, Johann",Wild, Johann,,aut
933,9992316071501488,"Périon, Joachim",Périon, Joachim,,edt
934,9992324408301488,"Seneca, Lucius Annaeus",Seneca, Lucius Annaeus,,aut
939,9992344590201488,"Stafileo, Giovanni",Stafileo, Giovanni,,aut
943,9992361001601488,"Vernazza, Ettore",Vernazza, Ettore,,aut
968,9992447109901488,"Perrin, Gilles",Perrin, Gilles,,ctb
969,9992447687601488,"Gerson, Joannes",Gerson, Joannes,,dub
970,9992457705501488,"Scaligero, Giulio Cesare",Scaligero, Giulio Cesare,,aut
972,9992467208001488,Joannes Lodoicus Tiletanus,Joannes Lodoicus Tiletanus,,,ctb
981,9992500608701488,"Melanchthon, Philipp",Melanchthon, Philipp,,ann
991,9992595109401488,Plutarchus Chaeronensis,Plutarchus Chaeronensis,,,aow
999,9992600407001488,"Sturmius, Joannes",Sturmius, Joannes,,apr
1014,991629420101488,"Moschopulus, Manuel",Moschopulus, Manuel,,aut
1024,992968950101488,"Hurault de l'Hôpital, Michel.",Hurault de l'Hôpital, Michel.,,edt
1028,994113460101488,"de Celso, Hugo",de Celso, Hugo,,ctb
1030,994643160101488,"Titelmannus, Franciscus",Titelmannus, Franciscus,,aut
1031,995090460101488,Pseudo-Dionysius,Pseudo-Dionysius,,,aut
1036,997604310101488,"Lernutius, Janus",Lernutius, Janus,,ctb
1037,997840180101488,Pseudo-Dionysius,Pseudo-Dionysius,,,aut
1042,997984760101488,"van Ravelingen, Frans",van Ravelingen, Frans,,oth
1046,998153540101488,"Guillonius, Renatus",Guillonius, Renatus,,ann
1047,998191130101488,"Lang, Matthaeus",Lang, Matthaeus,,ctb
1048,998435790101488,"de l'Ecluse, Charles",de l'Ecluse, Charles,,trl
1057,999294430101488,"Duicius, F.",Duicius, F.,,ctb
1062,9910123060101488,"Vives, Juan Luis",Vives, Juan Luis,,aut
1064,9910651020101488,"Galterus, Nicolaus",Galterus, Nicolaus,,clb
1067,9910668760101488,Joannes Diaconus Hymonides,Joannes Diaconus Hymonides,,,aut
1068,9910669530101488,Epiphanius Scholasticus,Epiphanius Scholasticus,,,edt
1069,9910675000101488,"Contius, Antonius",Contius, Antonius,,aut
1075,9911101760101488,"Thorer, Alban",Thorer, Alban,,trl
1077,9911102920101488,"Augustinus, Aurelius",Augustinus, Aurelius,,aut
1078,9911103180101488,"Gagliardi, Achilles",Gagliardi, Achilles,,edt
1079,9911104940101488,"Truchsess von Waldburg, Otto",Truchsess von Waldburg, Otto,,dte
1080,9911133210101488,Gratianus,Gratianus,,,aut
1081,9911174310101488,"Paradin, Guillaume",Paradin, Guillaume,,aut
1082,9911208800101488,Gregory,Gregory,,,dte
1096,9911793110101488,"Lernutius, Janus",Lernutius, Janus,,oth
1097,9911800260101488,"de Muret, Marc-Antoine",de Muret, Marc-Antoine,,edt
1098,9911865340101488,"Hyllus, Thomas",Hyllus, Thomas,,eul
2,9992133457501488,"Maecianus, Lucius Volusius",Maecianus, Lucius Volusius,,aut
46,9992189104701488,Tibullus.,Tibullus.,,,aut
74,9992221166601488,Laurentius Surius,Laurentius Surius,,,trl
100,9912560920101488,"Rinuccinus, Alamannus",Rinuccinus, Alamannus,,trl
114,9913312620101488,"de Maillé, Simon",de Maillé, Simon,,dte
115,9913391030101488,"Langus, Joannes",Langus, Joannes,,trl
128,9915208790101488,"Farinart, Jean",Farinart, Jean,,ctb
131,9916067400101488,"de Ronsard, Pierre",de Ronsard, Pierre,,eul
132,9916093520101488,"Kimhi, David",Kimhi, David,,aut
145,9916492720101488,"Menzelius, Philippus",Menzelius, Philippus,,ctb
158,9918004690101488,"Ferris, Pedro",Ferris, Pedro,,dte
164,9918112670101488,"Talesius, Ludovicus.",Talesius, Ludovicus.,,aut
172,9918904550101488,"Sadoleto, Jacopo",Sadoleto, Jacopo,,aut
